meter_id,timestamp,voltage,current,active_power,total_energy
METER_001,2023-01-17 14:00:00,218.7,2.01,0.44,3617.1
METER_001,2023-01-17 15:00:00,220.88,1.66,0.37,3617.47
METER_001,2023-01-17 16:00:00,217.17,1.98,0.43,3617.9
METER_001,2023-01-17 17:00:00,223.25,1.26,0.28,3618.18
METER_001,2023-01-17 18:00:00,221.11,8.82,1.95,3620.13
METER_001,2023-01-17 19:00:00,220.42,16.16,3.56,3623.7
METER_001,2023-01-17 20:00:00,222.8,17.63,3.93,3627.62
METER_001,2023-01-17 21:00:00,217.34,9.67,2.1,3629.72
METER_001,2023-01-17 22:00:00,218.26,10.56,2.3,3632.03
METER_001,2023-01-17 23:00:00,224.21,1.54,0.35,3632.37
METER_001,2023-01-18 00:00:00,217.07,1.8,0.39,3632.77
METER_001,2023-01-18 01:00:00,219.99,2.16,0.47,3633.24
METER_001,2023-01-18 02:00:00,218.34,1.97,0.43,3633.67
METER_001,2023-01-18 03:00:00,221.96,1.26,0.28,3633.95
METER_001,2023-01-18 04:00:00,215.86,1.83,0.39,3634.35
METER_001,2023-01-18 05:00:00,224.42,0.51,0.11,3634.46
METER_001,2023-01-18 06:00:00,215.77,2.22,0.48,3634.94
METER_001,2023-01-18 07:00:00,217.58,16.53,3.6,3638.54
METER_001,2023-01-18 08:00:00,222.62,16.12,3.59,3642.13
METER_001,2023-01-18 09:00:00,222.74,9.86,2.2,3644.32
METER_001,2023-01-18 10:00:00,216.76,0.94,0.2,3644.52
METER_001,2023-01-18 11:00:00,224.92,1.79,0.4,3644.93
METER_001,2023-01-18 12:00:00,218.76,0.57,0.13,3645.05
METER_001,2023-01-18 13:00:00,219.74,2.1,0.46,3645.51
METER_001,2023-01-18 14:00:00,221.38,1.33,0.29,3645.81
METER_001,2023-01-18 15:00:00,221.18,2.02,0.45,3646.25
METER_001,2023-01-18 16:00:00,217.41,0.68,0.15,3646.4
METER_001,2023-01-18 17:00:00,215.11,1.89,0.41,3646.81
METER_001,2023-01-18 18:00:00,219.6,16.43,3.61,3650.41
METER_001,2023-01-18 19:00:00,223.87,14.48,3.24,3653.66
METER_001,2023-01-18 20:00:00,222.79,13.58,3.03,3656.68
METER_001,2023-01-18 21:00:00,220.36,17.11,3.77,3660.45
METER_001,2023-01-18 22:00:00,218.46,16.16,3.53,3663.98
METER_001,2023-01-18 23:00:00,224.82,1.51,0.34,3664.32
METER_001,2023-01-19 00:00:00,219.87,2.25,0.5,3664.82
METER_001,2023-01-19 01:00:00,222.91,1.94,0.43,3665.25
METER_001,2023-01-19 02:00:00,224.75,1.3,0.29,3665.54
METER_001,2023-01-19 03:00:00,216.49,1.58,0.34,3665.88
METER_001,2023-01-19 04:00:00,216.56,1.33,0.29,3666.17
METER_001,2023-01-19 05:00:00,224.72,1.59,0.36,3666.53
METER_001,2023-01-19 06:00:00,223.92,1.86,0.42,3666.95
METER_001,2023-01-19 07:00:00,216.15,8.62,1.86,3668.81
METER_001,2023-01-19 08:00:00,219.64,7.59,1.67,3670.48
METER_001,2023-01-19 09:00:00,218.36,17.53,3.83,3674.3
METER_001,2023-01-19 10:00:00,220.44,1.69,0.37,3674.68
METER_001,2023-01-19 11:00:00,222.47,1.33,0.3,3674.97
METER_001,2023-01-19 12:00:00,222.93,1.04,0.23,3675.2
METER_001,2023-01-19 13:00:00,221.69,1.95,0.43,3675.64
METER_001,2023-01-19 14:00:00,220.0,0.91,0.2,3675.84
METER_001,2023-01-19 15:00:00,218.61,1.46,0.32,3676.16
METER_001,2023-01-19 16:00:00,223.34,2.09,0.47,3676.62
METER_001,2023-01-19 17:00:00,219.92,1.11,0.24,3676.87
METER_001,2023-01-19 18:00:00,223.28,16.99,3.79,3680.66
METER_001,2023-01-19 19:00:00,218.71,11.98,2.62,3683.28
METER_001,2023-01-19 20:00:00,223.34,12.96,2.89,3686.17
METER_001,2023-01-19 21:00:00,215.34,7.22,1.55,3687.73
METER_001,2023-01-19 22:00:00,218.71,7.59,1.66,3689.39
METER_001,2023-01-19 23:00:00,217.1,2.15,0.47,3689.86
METER_001,2023-01-20 00:00:00,216.33,0.99,0.21,3690.07
METER_001,2023-01-20 01:00:00,218.18,0.53,0.12,3690.18
METER_001,2023-01-20 02:00:00,220.18,1.36,0.3,3690.48
METER_001,2023-01-20 03:00:00,224.46,1.2,0.27,3690.75
METER_001,2023-01-20 04:00:00,215.27,1.03,0.22,3690.98
METER_001,2023-01-20 05:00:00,224.26,0.96,0.22,3691.19
METER_001,2023-01-20 06:00:00,223.54,0.61,0.14,3691.33
METER_001,2023-01-20 07:00:00,222.03,8.34,1.85,3693.18
METER_001,2023-01-20 08:00:00,215.62,15.3,3.3,3696.48
METER_001,2023-01-20 09:00:00,217.29,8.85,1.92,3698.4
METER_001,2023-01-20 10:00:00,223.27,1.26,0.28,3698.68
METER_001,2023-01-20 11:00:00,223.62,1.54,0.35,3699.03
METER_001,2023-01-20 12:00:00,219.53,1.18,0.26,3699.29
METER_001,2023-01-20 13:00:00,216.69,2.29,0.5,3699.78
METER_001,2023-01-20 14:00:00,224.95,1.61,0.36,3700.15
METER_001,2023-01-20 15:00:00,217.21,0.97,0.21,3700.36
METER_001,2023-01-20 16:00:00,219.17,2.03,0.44,3700.8
METER_001,2023-01-20 17:00:00,216.06,0.54,0.12,3700.92
METER_001,2023-01-20 18:00:00,219.2,17.01,3.73,3704.65
METER_001,2023-01-20 19:00:00,216.65,12.48,2.7,3707.35
METER_001,2023-01-20 20:00:00,218.33,9.76,2.13,3709.48
METER_001,2023-01-20 21:00:00,221.2,10.03,2.22,3711.7
METER_001,2023-01-20 22:00:00,216.27,7.07,1.53,3713.23
METER_001,2023-01-20 23:00:00,219.41,2.2,0.48,3713.71
METER_001,2023-01-21 00:00:00,215.12,0.78,0.17,3713.88
METER_001,2023-01-21 01:00:00,223.87,0.49,0.11,3713.99
METER_001,2023-01-21 02:00:00,223.53,1.77,0.4,3714.38
METER_001,2023-01-21 03:00:00,216.19,0.66,0.14,3714.53
METER_001,2023-01-21 04:00:00,220.45,2.11,0.47,3714.99
METER_001,2023-01-21 05:00:00,218.71,2.27,0.5,3715.49
METER_001,2023-01-21 06:00:00,217.14,1.93,0.42,3715.91
METER_001,2023-01-21 07:00:00,220.88,7.6,1.68,3717.59
METER_001,2023-01-21 08:00:00,216.62,7.27,1.58,3719.16
METER_001,2023-01-21 09:00:00,224.89,13.46,3.03,3722.19
METER_001,2023-01-21 10:00:00,218.83,2.07,0.45,3722.64
METER_001,2023-01-21 11:00:00,218.77,0.86,0.19,3722.83
METER_001,2023-01-21 12:00:00,217.92,1.3,0.28,3723.11
METER_001,2023-01-21 13:00:00,216.01,0.74,0.16,3723.27
METER_001,2023-01-21 14:00:00,221.14,1.23,0.27,3723.54
METER_001,2023-01-21 15:00:00,215.23,1.61,0.35,3723.89
METER_001,2023-01-21 16:00:00,222.51,0.73,0.16,3724.05
METER_001,2023-01-21 17:00:00,223.73,1.0,0.22,3724.28
METER_001,2023-01-21 18:00:00,215.09,12.58,2.71,3726.98
METER_001,2023-01-21 19:00:00,221.28,14.61,3.23,3730.22
METER_001,2023-01-21 20:00:00,221.48,13.57,3.0,3733.22
METER_001,2023-01-21 21:00:00,215.21,15.52,3.34,3736.56
METER_001,2023-01-21 22:00:00,215.61,18.4,3.97,3740.53
METER_001,2023-01-21 23:00:00,219.78,1.21,0.27,3740.79
METER_001,2023-01-22 00:00:00,224.78,2.21,0.5,3741.29
METER_001,2023-01-22 01:00:00,222.08,2.05,0.46,3741.74
METER_001,2023-01-22 02:00:00,221.27,1.86,0.41,3742.16
METER_001,2023-01-22 03:00:00,221.95,1.17,0.26,3742.42
METER_001,2023-01-22 04:00:00,218.63,1.01,0.22,3742.64
METER_001,2023-01-22 05:00:00,215.66,2.18,0.47,3743.11
METER_001,2023-01-22 06:00:00,215.04,0.76,0.16,3743.27
METER_001,2023-01-22 07:00:00,215.73,12.34,2.66,3745.93
METER_001,2023-01-22 08:00:00,216.86,16.22,3.52,3749.45
METER_001,2023-01-22 09:00:00,222.65,16.51,3.68,3753.12
METER_001,2023-01-22 10:00:00,215.44,1.61,0.35,3753.47
METER_001,2023-01-22 11:00:00,217.36,1.93,0.42,3753.89
METER_001,2023-01-22 12:00:00,217.12,1.11,0.24,3754.13
METER_001,2023-01-22 13:00:00,224.93,2.04,0.46,3754.59
METER_001,2023-01-22 14:00:00,223.02,1.16,0.26,3754.85
METER_001,2023-01-22 15:00:00,217.83,1.33,0.29,3755.14
METER_001,2023-01-22 16:00:00,215.77,1.8,0.39,3755.53
METER_001,2023-01-22 17:00:00,221.92,1.42,0.32,3755.84
METER_001,2023-01-22 18:00:00,221.53,17.62,3.9,3759.75
METER_001,2023-01-22 19:00:00,223.82,11.1,2.48,3762.23
METER_001,2023-01-22 20:00:00,222.65,12.94,2.88,3765.11
METER_001,2023-01-22 21:00:00,218.85,14.8,3.24,3768.35
METER_001,2023-01-22 22:00:00,223.95,13.37,2.99,3771.35
METER_001,2023-01-22 23:00:00,222.83,2.04,0.45,3771.8
METER_001,2023-01-23 00:00:00,215.65,2.18,0.47,3772.27
METER_001,2023-01-23 01:00:00,223.66,1.31,0.29,3772.57
METER_001,2023-01-23 02:00:00,219.84,0.63,0.14,3772.7
METER_001,2023-01-23 03:00:00,218.81,1.86,0.41,3773.11
METER_001,2023-01-23 04:00:00,221.57,2.21,0.49,3773.6
METER_001,2023-01-23 05:00:00,223.05,1.72,0.38,3773.98
METER_001,2023-01-23 06:00:00,220.68,1.72,0.38,3774.36
METER_001,2023-01-23 07:00:00,221.49,12.38,2.74,3777.11
METER_001,2023-01-23 08:00:00,224.94,11.86,2.67,3779.77
METER_001,2023-01-23 09:00:00,221.79,12.83,2.85,3782.62
METER_001,2023-01-23 10:00:00,221.78,0.82,0.18,3782.8
METER_001,2023-01-23 11:00:00,217.84,1.41,0.31,3783.11
METER_001,2023-01-23 12:00:00,220.87,1.28,0.28,3783.39
METER_001,2023-01-23 13:00:00,216.66,0.99,0.21,3783.61
METER_001,2023-01-23 14:00:00,222.6,1.44,0.32,3783.93
METER_001,2023-01-23 15:00:00,215.26,1.83,0.39,3784.32
METER_001,2023-01-23 16:00:00,224.34,1.58,0.35,3784.67
METER_001,2023-01-23 17:00:00,224.05,1.34,0.3,3784.97
METER_001,2023-01-23 18:00:00,219.53,15.65,3.43,3788.41
METER_001,2023-01-23 19:00:00,221.4,17.71,3.92,3792.33
METER_001,2023-01-23 20:00:00,219.96,15.46,3.4,3795.73
METER_001,2023-01-23 21:00:00,218.66,14.05,3.07,3798.8
METER_001,2023-01-23 22:00:00,215.36,10.02,2.16,3800.96
METER_001,2023-01-23 23:00:00,218.4,0.6,0.13,3801.09
METER_001,2023-01-24 00:00:00,223.02,1.14,0.25,3801.35
METER_001,2023-01-24 01:00:00,221.47,0.92,0.2,3801.55
METER_001,2023-01-24 02:00:00,218.47,1.0,0.22,3801.77
METER_001,2023-01-24 03:00:00,218.39,1.96,0.43,3802.2
METER_001,2023-01-24 04:00:00,216.86,1.54,0.33,3802.53
METER_001,2023-01-24 05:00:00,216.88,1.91,0.41,3802.95
METER_001,2023-01-24 06:00:00,223.9,1.64,0.37,3803.31
METER_001,2023-01-24 07:00:00,218.25,7.52,1.64,3804.96
METER_001,2023-01-24 08:00:00,223.65,13.66,3.06,3808.01
METER_001,2023-01-24 09:00:00,217.6,14.65,3.19,3811.2
METER_001,2023-01-24 10:00:00,219.96,1.88,0.41,3811.61
METER_001,2023-01-24 11:00:00,217.72,1.36,0.3,3811.91
METER_001,2023-01-24 12:00:00,216.83,0.96,0.21,3812.12
METER_001,2023-01-24 13:00:00,216.19,0.74,0.16,3812.28
METER_001,2023-01-24 14:00:00,224.99,0.86,0.19,3812.47
METER_001,2023-01-24 15:00:00,219.75,2.22,0.49,3812.96
METER_001,2023-01-24 16:00:00,215.33,0.81,0.17,3813.13
METER_001,2023-01-24 17:00:00,218.2,1.98,0.43,3813.57
METER_001,2023-01-24 18:00:00,218.2,14.13,3.08,3816.65
METER_001,2023-01-24 19:00:00,222.45,13.14,2.92,3819.57
METER_001,2023-01-24 20:00:00,219.37,12.61,2.77,3822.34
METER_001,2023-01-24 21:00:00,223.75,14.49,3.24,3825.58
METER_001,2023-01-24 22:00:00,218.68,12.1,2.65,3828.23
METER_001,2023-01-24 23:00:00,222.37,0.51,0.11,3828.34
METER_001,2023-01-25 00:00:00,221.51,1.57,0.35,3828.69
METER_001,2023-01-25 01:00:00,215.73,1.55,0.33,3829.02
METER_001,2023-01-25 02:00:00,219.85,1.87,0.41,3829.43
METER_001,2023-01-25 03:00:00,221.66,1.27,0.28,3829.71
METER_001,2023-01-25 04:00:00,216.94,1.69,0.37,3830.08
METER_001,2023-01-25 05:00:00,223.5,1.65,0.37,3830.45
METER_001,2023-01-25 06:00:00,221.31,2.12,0.47,3830.92
METER_001,2023-01-25 07:00:00,223.03,10.69,2.38,3833.3
METER_001,2023-01-25 08:00:00,216.97,9.61,2.09,3835.39
METER_001,2023-01-25 09:00:00,217.21,14.45,3.14,3838.53
METER_001,2023-01-25 10:00:00,220.22,1.16,0.26,3838.78
METER_001,2023-01-25 11:00:00,216.66,1.42,0.31,3839.09
METER_001,2023-01-25 12:00:00,224.78,1.02,0.23,3839.32
METER_001,2023-01-25 13:00:00,220.91,2.13,0.47,3839.79
METER_001,2023-01-25 14:00:00,224.99,2.18,0.49,3840.28
METER_001,2023-01-25 15:00:00,224.32,1.83,0.41,3840.69
METER_001,2023-01-25 16:00:00,223.05,0.48,0.11,3840.79
METER_001,2023-01-25 17:00:00,222.35,0.76,0.17,3840.96
METER_001,2023-01-25 18:00:00,215.65,8.63,1.86,3842.82
METER_001,2023-01-25 19:00:00,216.43,9.96,2.15,3844.98
METER_001,2023-01-25 20:00:00,219.28,13.83,3.03,3848.01
METER_001,2023-01-25 21:00:00,223.77,14.27,3.19,3851.2
METER_001,2023-01-25 22:00:00,221.8,8.58,1.9,3853.11
METER_001,2023-01-25 23:00:00,224.24,1.22,0.27,3853.38
METER_001,2023-01-26 00:00:00,217.42,0.81,0.18,3853.56
METER_001,2023-01-26 01:00:00,219.69,1.41,0.31,3853.87
METER_001,2023-01-26 02:00:00,220.28,1.33,0.29,3854.16
METER_001,2023-01-26 03:00:00,223.6,1.58,0.35,3854.51
METER_001,2023-01-26 04:00:00,215.72,0.47,0.1,3854.61
METER_001,2023-01-26 05:00:00,217.81,1.54,0.34,3854.95
METER_001,2023-01-26 06:00:00,218.65,0.55,0.12,3855.07
METER_001,2023-01-26 07:00:00,223.82,17.78,3.98,3859.05
METER_001,2023-01-26 08:00:00,217.48,10.73,2.33,3861.38
METER_001,2023-01-26 09:00:00,223.8,17.09,3.82,3865.21
METER_001,2023-01-26 10:00:00,217.55,1.62,0.35,3865.56
METER_001,2023-01-26 11:00:00,220.91,0.69,0.15,3865.71
METER_001,2023-01-26 12:00:00,216.53,1.08,0.23,3865.95
METER_001,2023-01-26 13:00:00,217.67,1.69,0.37,3866.31
METER_001,2023-01-26 14:00:00,221.07,1.24,0.27,3866.59
METER_001,2023-01-26 15:00:00,220.12,1.72,0.38,3866.97
METER_001,2023-01-26 16:00:00,215.1,1.8,0.39,3867.35
METER_001,2023-01-26 17:00:00,220.51,1.78,0.39,3867.75
METER_001,2023-01-26 18:00:00,221.31,17.08,3.78,3871.53
METER_001,2023-01-26 19:00:00,223.65,12.53,2.8,3874.33
METER_001,2023-01-26 20:00:00,217.36,13.36,2.9,3877.23
METER_001,2023-01-26 21:00:00,219.42,8.76,1.92,3879.15
METER_001,2023-01-26 22:00:00,218.91,12.43,2.72,3881.87
METER_001,2023-01-26 23:00:00,215.34,1.22,0.26,3882.14
METER_001,2023-01-27 00:00:00,222.64,1.49,0.33,3882.47
METER_001,2023-01-27 01:00:00,215.96,0.63,0.14,3882.6
METER_001,2023-01-27 02:00:00,217.46,1.01,0.22,3882.82
METER_001,2023-01-27 03:00:00,223.49,2.02,0.45,3883.27
METER_001,2023-01-27 04:00:00,222.05,1.43,0.32,3883.59
METER_001,2023-01-27 05:00:00,220.26,0.63,0.14,3883.73
METER_001,2023-01-27 06:00:00,221.37,1.66,0.37,3884.1
METER_001,2023-01-27 07:00:00,218.13,9.4,2.05,3886.15
METER_001,2023-01-27 08:00:00,220.62,10.74,2.37,3888.52
METER_001,2023-01-27 09:00:00,215.74,10.38,2.24,3890.76
METER_001,2023-01-27 10:00:00,220.06,2.25,0.5,3891.25
METER_001,2023-01-27 11:00:00,219.24,2.11,0.46,3891.71
METER_001,2023-01-27 12:00:00,224.76,1.17,0.26,3891.98
METER_001,2023-01-27 13:00:00,222.7,2.03,0.45,3892.43
METER_001,2023-01-27 14:00:00,222.33,1.92,0.43,3892.86
METER_001,2023-01-27 15:00:00,223.99,0.6,0.13,3892.99
METER_001,2023-01-27 16:00:00,222.04,2.23,0.5,3893.49
METER_001,2023-01-27 17:00:00,221.82,0.81,0.18,3893.67
METER_001,2023-01-27 18:00:00,216.54,14.42,3.12,3896.79
METER_001,2023-01-27 19:00:00,215.97,7.49,1.62,3898.41
METER_001,2023-01-27 20:00:00,220.99,9.64,2.13,3900.54
METER_001,2023-01-27 21:00:00,222.35,14.21,3.16,3903.7
METER_001,2023-01-27 22:00:00,217.5,13.83,3.01,3906.7
METER_001,2023-01-27 23:00:00,219.61,1.74,0.38,3907.09
METER_001,2023-01-28 00:00:00,224.9,1.17,0.26,3907.35
METER_001,2023-01-28 01:00:00,216.71,2.24,0.48,3907.84
METER_001,2023-01-28 02:00:00,222.82,2.06,0.46,3908.29
METER_001,2023-01-28 03:00:00,217.03,0.7,0.15,3908.45
METER_001,2023-01-28 04:00:00,219.69,1.97,0.43,3908.88
METER_001,2023-01-28 05:00:00,219.84,1.89,0.42,3909.29
METER_001,2023-01-28 06:00:00,223.88,0.62,0.14,3909.43
METER_001,2023-01-28 07:00:00,221.71,12.27,2.72,3912.15
METER_001,2023-01-28 08:00:00,224.87,11.06,2.49,3914.64
METER_001,2023-01-28 09:00:00,219.76,13.39,2.94,3917.58
METER_001,2023-01-28 10:00:00,218.71,0.9,0.2,3917.78
METER_001,2023-01-28 11:00:00,220.92,1.05,0.23,3918.01
METER_001,2023-01-28 12:00:00,221.22,2.26,0.5,3918.51
METER_001,2023-01-28 13:00:00,220.27,1.75,0.38,3918.89
METER_001,2023-01-28 14:00:00,215.83,1.54,0.33,3919.23
METER_001,2023-01-28 15:00:00,223.78,2.2,0.49,3919.72
METER_001,2023-01-28 16:00:00,215.37,1.46,0.32,3920.03
METER_001,2023-01-28 17:00:00,218.36,1.2,0.26,3920.3
METER_001,2023-01-28 18:00:00,224.8,16.79,3.77,3924.07
METER_001,2023-01-28 19:00:00,224.73,9.56,2.15,3926.22
METER_001,2023-01-28 20:00:00,224.12,16.19,3.63,3929.85
METER_001,2023-01-28 21:00:00,221.36,12.83,2.84,3932.69
METER_001,2023-01-28 22:00:00,221.1,13.9,3.07,3935.76
METER_001,2023-01-28 23:00:00,220.99,1.67,0.37,3936.13
METER_001,2023-01-29 00:00:00,222.0,1.94,0.43,3936.56
METER_001,2023-01-29 01:00:00,217.2,2.28,0.5,3937.06
METER_001,2023-01-29 02:00:00,224.1,0.54,0.12,3937.18
METER_001,2023-01-29 03:00:00,220.57,1.72,0.38,3937.56
METER_001,2023-01-29 04:00:00,221.41,1.84,0.41,3937.96
METER_001,2023-01-29 05:00:00,223.55,0.73,0.16,3938.13
METER_001,2023-01-29 06:00:00,217.17,1.24,0.27,3938.4
METER_001,2023-01-29 07:00:00,224.49,14.05,3.15,3941.55
METER_001,2023-01-29 08:00:00,223.38,11.09,2.48,3944.03
METER_001,2023-01-29 09:00:00,215.26,8.42,1.81,3945.84
METER_001,2023-01-29 10:00:00,221.0,1.29,0.28,3946.12
METER_001,2023-01-29 11:00:00,222.58,0.95,0.21,3946.34
METER_001,2023-01-29 12:00:00,223.52,1.54,0.34,3946.68
METER_001,2023-01-29 13:00:00,215.49,1.09,0.23,3946.91
METER_001,2023-01-29 14:00:00,216.59,0.73,0.16,3947.07
METER_001,2023-01-29 15:00:00,224.51,1.61,0.36,3947.43
METER_001,2023-01-29 16:00:00,215.37,0.7,0.15,3947.58
METER_001,2023-01-29 17:00:00,220.58,1.39,0.31,3947.89
METER_001,2023-01-29 18:00:00,219.18,14.22,3.12,3951.01
METER_001,2023-01-29 19:00:00,222.47,7.28,1.62,3952.63
METER_001,2023-01-29 20:00:00,219.78,12.2,2.68,3955.31
METER_001,2023-01-29 21:00:00,216.49,12.19,2.64,3957.95
METER_001,2023-01-29 22:00:00,224.41,16.9,3.79,3961.74
METER_001,2023-01-29 23:00:00,221.53,1.87,0.41,3962.15
METER_001,2023-01-30 00:00:00,218.7,1.1,0.24,3962.39
METER_001,2023-01-30 01:00:00,224.55,1.65,0.37,3962.76
METER_001,2023-01-30 02:00:00,221.03,0.54,0.12,3962.88
METER_001,2023-01-30 03:00:00,223.99,2.08,0.47,3963.35
METER_001,2023-01-30 04:00:00,220.55,1.28,0.28,3963.63
METER_001,2023-01-30 05:00:00,220.91,0.87,0.19,3963.83
METER_001,2023-01-30 06:00:00,221.57,1.97,0.44,3964.26
METER_001,2023-01-30 07:00:00,219.37,16.14,3.54,3967.8
METER_001,2023-01-30 08:00:00,224.11,10.34,2.32,3970.12
METER_001,2023-01-30 09:00:00,222.65,7.18,1.6,3971.72
METER_001,2023-01-30 10:00:00,224.4,0.76,0.17,3971.89
METER_001,2023-01-30 11:00:00,221.98,0.86,0.19,3972.08
METER_001,2023-01-30 12:00:00,218.9,0.81,0.18,3972.26
METER_001,2023-01-30 13:00:00,223.76,0.45,0.1,3972.36
METER_001,2023-01-30 14:00:00,217.31,1.18,0.26,3972.61
METER_001,2023-01-30 15:00:00,216.32,1.49,0.32,3972.94
METER_001,2023-01-30 16:00:00,220.32,1.43,0.31,3973.25
METER_001,2023-01-30 17:00:00,222.34,0.56,0.12,3973.38
METER_001,2023-01-30 18:00:00,220.64,6.97,1.54,3974.91
METER_001,2023-01-30 19:00:00,224.72,10.53,2.37,3977.28
METER_001,2023-01-30 20:00:00,223.98,17.26,3.87,3981.15
METER_001,2023-01-30 21:00:00,224.48,16.3,3.66,3984.8
METER_001,2023-01-30 22:00:00,217.36,16.3,3.54,3988.35
METER_001,2023-01-30 23:00:00,224.3,2.06,0.46,3988.81
METER_002,2023-01-01 00:00:00,215.19,1.08,0.23,1783.92
METER_002,2023-01-01 01:00:00,220.08,3.11,0.69,1784.61
METER_002,2023-01-01 02:00:00,220.01,3.14,0.69,1785.3
METER_002,2023-01-01 03:00:00,220.42,1.31,0.29,1785.58
METER_002,2023-01-01 04:00:00,224.25,1.98,0.44,1786.03
METER_002,2023-01-01 05:00:00,219.89,1.51,0.33,1786.36
METER_002,2023-01-01 06:00:00,220.9,1.69,0.37,1786.73
METER_002,2023-01-01 07:00:00,223.88,2.91,0.65,1787.38
METER_002,2023-01-01 08:00:00,224.6,2.62,0.59,1787.97
METER_002,2023-01-01 09:00:00,220.37,18.48,4.07,1792.04
METER_002,2023-01-01 10:00:00,224.86,38.64,8.69,1800.73
METER_002,2023-01-01 11:00:00,222.83,35.62,7.94,1808.67
METER_002,2023-01-01 12:00:00,221.08,18.24,4.03,1812.7
METER_002,2023-01-01 13:00:00,223.74,25.37,5.68,1818.38
METER_002,2023-01-01 14:00:00,219.02,21.06,4.61,1822.99
METER_002,2023-01-01 15:00:00,222.48,25.15,5.6,1828.59
METER_002,2023-01-01 16:00:00,219.72,18.38,4.04,1832.62
METER_002,2023-01-01 17:00:00,221.12,18.62,4.12,1836.74
METER_002,2023-01-01 18:00:00,216.58,22.91,4.96,1841.7
METER_002,2023-01-01 19:00:00,222.21,27.37,6.08,1847.79
METER_002,2023-01-01 20:00:00,221.52,24.15,5.35,1853.14
METER_002,2023-01-01 21:00:00,223.01,38.56,8.6,1861.74
METER_002,2023-01-01 22:00:00,217.63,2.46,0.54,1862.27
METER_002,2023-01-01 23:00:00,219.23,1.84,0.4,1862.67
METER_002,2023-01-02 00:00:00,223.62,2.05,0.46,1863.13
METER_002,2023-01-02 01:00:00,216.24,3.22,0.7,1863.83
METER_002,2023-01-02 02:00:00,224.87,1.95,0.44,1864.27
METER_002,2023-01-02 03:00:00,217.69,3.54,0.77,1865.04
METER_002,2023-01-02 04:00:00,216.27,2.44,0.53,1865.57
METER_002,2023-01-02 05:00:00,220.48,3.45,0.76,1866.33
METER_002,2023-01-02 06:00:00,216.96,2.91,0.63,1866.96
METER_002,2023-01-02 07:00:00,222.79,2.22,0.49,1867.45
METER_002,2023-01-02 08:00:00,223.28,2.98,0.67,1868.12
METER_002,2023-01-02 09:00:00,215.44,28.6,6.16,1874.28
METER_002,2023-01-02 10:00:00,222.1,18.83,4.18,1878.46
METER_002,2023-01-02 11:00:00,219.84,23.24,5.11,1883.57
METER_002,2023-01-02 12:00:00,215.91,15.78,3.41,1886.98
METER_002,2023-01-02 13:00:00,220.69,23.99,5.29,1892.27
METER_002,2023-01-02 14:00:00,215.21,40.71,8.76,1901.03
METER_002,2023-01-02 15:00:00,221.99,23.37,5.19,1906.22
METER_002,2023-01-02 16:00:00,221.23,33.89,7.5,1913.72
METER_002,2023-01-02 17:00:00,218.72,38.53,8.43,1922.15
METER_002,2023-01-02 18:00:00,222.68,31.18,6.94,1929.09
METER_002,2023-01-02 19:00:00,222.3,20.97,4.66,1933.75
METER_002,2023-01-02 20:00:00,224.43,40.96,9.19,1942.94
METER_002,2023-01-02 21:00:00,219.79,28.46,6.25,1949.2
METER_002,2023-01-02 22:00:00,222.71,2.92,0.65,1949.85
METER_002,2023-01-02 23:00:00,222.79,3.27,0.73,1950.58
METER_002,2023-01-03 00:00:00,215.52,2.37,0.51,1951.09
METER_002,2023-01-03 01:00:00,218.12,3.2,0.7,1951.78
METER_002,2023-01-03 02:00:00,215.88,3.29,0.71,1952.49
METER_002,2023-01-03 03:00:00,219.04,3.4,0.74,1953.24
METER_002,2023-01-03 04:00:00,215.67,1.49,0.32,1953.56
METER_002,2023-01-03 05:00:00,216.13,1.99,0.43,1953.99
METER_002,2023-01-03 06:00:00,216.79,1.21,0.26,1954.25
METER_002,2023-01-03 07:00:00,224.9,3.41,0.77,1955.02
METER_002,2023-01-03 08:00:00,216.92,1.55,0.34,1955.35
METER_002,2023-01-03 09:00:00,219.67,40.49,8.89,1964.25
METER_002,2023-01-03 10:00:00,218.9,24.22,5.3,1969.55
METER_002,2023-01-03 11:00:00,215.42,44.31,9.54,1979.1
METER_002,2023-01-03 12:00:00,217.54,34.85,7.58,1986.68
METER_002,2023-01-03 13:00:00,219.85,40.03,8.8,1995.48
METER_002,2023-01-03 14:00:00,223.28,23.66,5.28,2000.76
METER_002,2023-01-03 15:00:00,224.03,40.61,9.1,2009.86
METER_002,2023-01-03 16:00:00,223.97,42.66,9.55,2019.41
METER_002,2023-01-03 17:00:00,219.6,36.5,8.02,2027.43
METER_002,2023-01-03 18:00:00,215.25,32.09,6.91,2034.34
METER_002,2023-01-03 19:00:00,222.86,35.56,7.92,2042.26
METER_002,2023-01-03 20:00:00,219.09,29.55,6.47,2048.73
METER_002,2023-01-03 21:00:00,222.98,31.36,6.99,2055.73
METER_002,2023-01-03 22:00:00,217.98,1.87,0.41,2056.13
METER_002,2023-01-03 23:00:00,222.22,2.82,0.63,2056.76
METER_002,2023-01-04 00:00:00,217.23,3.01,0.65,2057.42
METER_002,2023-01-04 01:00:00,221.26,2.04,0.45,2057.87
METER_002,2023-01-04 02:00:00,217.08,0.97,0.21,2058.08
METER_002,2023-01-04 03:00:00,223.62,1.99,0.44,2058.52
METER_002,2023-01-04 04:00:00,220.6,1.62,0.36,2058.88
